Date,Store,Item,Sales,Month,Week,IsHoliday,Store_ID,Store_Type,Region,Item_ID,Category,Price,Temperature,Rainfall,Is_Ugadi,Is_Winter,Discount
2024-07-30,Hyderabad,Mosquito Repellents,66,7,31,0,2,Metro,South,104,Health,80,22.24252407,23.40777522,0,0,5
2024-07-30,Hyderabad,Cold Beverages,12,7,31,0,2,Metro,South,105,Beverage,30,21.92093447,74.79087042,0,0,2
2024-07-30,Hyderabad,Rice,14,7,31,0,2,Metro,South,106,Grocery,60,27.35419955,41.61801029,0,0,3
2024-07-31,Jammu,Packed Bottled Water,57,7,31,0,1,Tourism,North,101,Beverage,20,27.05256519,89.56197968,0,0,0
2024-07-31,Jammu,Dry Fruits,25,7,31,0,1,Tourism,North,102,Grocery,250,24.22917604,33.45502763,0,0,10
2024-07-31,Jammu,Woolen Jackets,16,7,31,0,1,Tourism,North,103,Clothing,1500,34.33124465,68.41354735,0,0,100
2024-07-31,Jammu,Mosquito Repellents,2,7,31,0,1,Tourism,North,104,Health,80,29.16640541,78.95967479,0,0,5
2024-07-31,Jammu,Cold Beverages,3,7,31,0,1,Tourism,North,105,Beverage,30,23.48699048,82.15119098,0,0,2
2024-07-31,Jammu,Rice,6,7,31,0,1,Tourism,North,106,Grocery,60,20.65064465,79.20900347,0,0,3
2024-07-31,Hyderabad,Packed Bottled Water,3,7,31,0,2,Metro,South,101,Beverage,20,27.74563507,48.37363591,0,0,0
2024-07-31,Hyderabad,Dry Fruits,2,7,31,0,2,Metro,South,102,Grocery,250,30.70076321,53.78097337,0,0,10
2024-07-31,Hyderabad,Woolen Jackets,4,7,31,0,2,Metro,South,103,Clothing,1500,26.46664058,59.0520126,0,0,100
2024-07-31,Hyderabad,Mosquito Repellents,33,7,31,0,2,Metro,South,104,Health,80,18.77027899,94.6176041,0,0,5
2024-07-31,Hyderabad,Cold Beverages,31,7,31,0,2,Metro,South,105,Beverage,30,23.81042169,82.63659966,0,0,2
2024-07-31,Hyderabad,Rice,23,7,31,0,2,Metro,South,106,Grocery,60,27.22861465,80.46723802,0,0,3
2024-08-01,Jammu,Packed Bottled Water,60,8,31,0,1,Tourism,North,101,Beverage,20,19.73644915,28.47413284,0,0,0
2024-08-01,Jammu,Dry Fruits,28,8,31,0,1,Tourism,North,102,Grocery,250,28.35429645,22.82582737,0,0,10
2024-08-01,Jammu,Woolen Jackets,31,8,31,0,1,Tourism,North,103,Clothing,1500,26.30241008,62.01069179,0,0,100
2024-08-01,Jammu,Mosquito Repellents,4,8,31,0,1,Tourism,North,104,Health,80,23.12844577,96.93674663,0,0,5
2024-08-01,Jammu,Cold Beverages,6,8,31,0,1,Tourism,North,105,Beverage,30,23.27908362,90.76612756,0,0,2
2024-08-01,Jammu,Rice,6,8,31,0,1,Tourism,North,106,Grocery,60,20.31904258,27.75133231,0,0,3
2024-08-01,Hyderabad,Packed Bottled Water,5,8,31,0,2,Metro,South,101,Beverage,20,18.83394418,61.54354825,0,0,0
2024-08-01,Hyderabad,Dry Fruits,4,8,31,0,2,Metro,South,102,Grocery,250,33.96113304,32.13446333,0,0,10
2024-08-01,Hyderabad,Woolen Jackets,3,8,31,0,2,Metro,South,103,Clothing,1500,18.22635342,34.2359615,0,0,100
2024-08-01,Hyderabad,Mosquito Repellents,66,8,31,0,2,Metro,South,104,Health,80,23.54406033,82.5461324,0,0,5
2024-08-01,Hyderabad,Cold Beverages,31,8,31,0,2,Metro,South,105,Beverage,30,25.84631037,93.17025422,0,0,2
2024-08-01,Hyderabad,Rice,28,8,31,0,2,Metro,South,106,Grocery,60,18.40388471,54.76922604,0,0,3
2024-08-02,Jammu,Packed Bottled Water,42,8,31,0,1,Tourism,North,101,Beverage,20,21.39032778,26.42301402,0,0,0
2024-08-02,Jammu,Dry Fruits,25,8,31,0,1,Tourism,North,102,Grocery,250,21.80854951,78.90275144,0,0,10
2024-08-02,Jammu,Woolen Jackets,12,8,31,0,1,Tourism,North,103,Clothing,1500,19.91582633,56.63382164,0,0,100
2024-08-02,Jammu,Mosquito Repellents,4,8,31,0,1,Tourism,North,104,Health,80,24.34951214,21.76178264,0,0,5
2024-08-02,Jammu,Cold Beverages,2,8,31,0,1,Tourism,North,105,Beverage,30,24.72410053,29.32932355,0,0,2
2024-08-02,Jammu,Rice,4,8,31,0,1,Tourism,North,106,Grocery,60,25.64735252,41.95529592,0,0,3
2024-08-02,Hyderabad,Packed Bottled Water,5,8,31,0,2,Metro,South,101,Beverage,20,16.43080702,78.25518006,0,0,0
2024-08-02,Hyderabad,Dry Fruits,6,8,31,0,2,Metro,South,102,Grocery,250,14.58449173,80.905154,0,0,10
2024-08-02,Hyderabad,Woolen Jackets,2,8,31,0,2,Metro,South,103,Clothing,1500,35.04707659,96.42583392,0,0,100
2024-08-02,Hyderabad,Mosquito Repellents,89,8,31,0,2,Metro,South,104,Health,80,23.52630565,28.1527516,0,0,5
2024-08-02,Hyderabad,Cold Beverages,13,8,31,0,2,Metro,South,105,Beverage,30,28.03452792,98.67427209,0,0,2
2024-08-02,Hyderabad,Rice,21,8,31,0,2,Metro,South,106,Grocery,60,25.57346417,99.43833155,0,0,3
2024-08-03,Jammu,Packed Bottled Water,45,8,31,1,1,Tourism,North,101,Beverage,20,24.55219866,58.87598966,0,0,0
2024-08-03,Jammu,Dry Fruits,16,8,31,1,1,Tourism,North,102,Grocery,250,29.04060343,88.07816568,0,0,10
2024-08-03,Jammu,Woolen Jackets,29,8,31,1,1,Tourism,North,103,Clothing,1500,31.01102757,73.44255763,0,0,100
2024-08-03,Jammu,Mosquito Repellents,6,8,31,1,1,Tourism,North,104,Health,80,25.11751261,29.10374312,0,0,5
2024-08-03,Jammu,Cold Beverages,2,8,31,1,1,Tourism,North,105,Beverage,30,25.67920376,89.46281609,0,0,2
2024-08-03,Jammu,Rice,6,8,31,1,1,Tourism,North,106,Grocery,60,29.16398343,98.72625334,0,0,3
2024-08-03,Hyderabad,Packed Bottled Water,5,8,31,1,2,Metro,South,101,Beverage,20,20.98384636,59.85685219,0,0,0
2024-08-03,Hyderabad,Dry Fruits,4,8,31,1,2,Metro,South,102,Grocery,250,27.47144954,87.5862506,0,0,10
2024-08-03,Hyderabad,Woolen Jackets,2,8,31,1,2,Metro,South,103,Clothing,1500,27.01212145,23.11207935,0,0,100
2024-08-03,Hyderabad,Mosquito Repellents,50,8,31,1,2,Metro,South,104,Health,80,15.6598671,75.45758645,0,0,5
2024-08-03,Hyderabad,Cold Beverages,29,8,31,1,2,Metro,South,105,Beverage,30,32.37906077,97.47670369,0,0,2
2024-08-03,Hyderabad,Rice,18,8,31,1,2,Metro,South,106,Grocery,60,24.55040344,35.40896615,0,0,3
2024-08-04,Jammu,Packed Bottled Water,36,8,31,1,1,Tourism,North,101,Beverage,20,21.76845672,25.46248497,0,0,0
2024-08-04,Jammu,Dry Fruits,28,8,31,1,1,Tourism,North,102,Grocery,250,25.88616687,60.79111104,0,0,10
2024-08-04,Jammu,Woolen Jackets,15,8,31,1,1,Tourism,North,103,Clothing,1500,29.57683993,26.62576365,0,0,100
2024-08-04,Jammu,Mosquito Repellents,2,8,31,1,1,Tourism,North,104,Health,80,30.49698434,27.2308775,0,0,5
2024-08-04,Jammu,Cold Beverages,4,8,31,1,1,Tourism,North,105,Beverage,30,20.27240599,48.98631407,0,0,2
2024-08-04,Jammu,Rice,4,8,31,1,1,Tourism,North,106,Grocery,60,21.02473331,68.00719834,0,0,3
2024-08-04,Hyderabad,Packed Bottled Water,4,8,31,1,2,Metro,South,101,Beverage,20,20.6973839,37.86412014,0,0,0
2024-08-04,Hyderabad,Dry Fruits,4,8,31,1,2,Metro,South,102,Grocery,250,17.53223377,87.74186058,0,0,10
2024-08-04,Hyderabad,Woolen Jackets,6,8,31,1,2,Metro,South,103,Clothing,1500,26.78290366,71.0140048,0,0,100
2024-08-04,Hyderabad,Mosquito Repellents,76,8,31,1,2,Metro,South,104,Health,80,24.65928949,63.83612267,0,0,5
2024-08-04,Hyderabad,Cold Beverages,26,8,31,1,2,Metro,South,105,Beverage,30,21.07427594,37.23459117,0,0,2
2024-08-04,Hyderabad,Rice,15,8,31,1,2,Metro,South,106,Grocery,60,31.20548379,50.39246674,0,0,3
2024-08-05,Jammu,Packed Bottled Water,63,8,32,0,1,Tourism,North,101,Beverage,20,29.62586387,33.76759997,0,0,0
2024-08-05,Jammu,Dry Fruits,19,8,32,0,1,Tourism,North,102,Grocery,250,18.97972844,30.01766802,0,0,10
2024-08-05,Jammu,Woolen Jackets,18,8,32,0,1,Tourism,North,103,Clothing,1500,22.95149263,30.06157095,0,0,100
2024-08-05,Jammu,Mosquito Repellents,4,8,32,0,1,Tourism,North,104,Health,80,22.02517936,25.95399142,0,0,5
2024-08-05,Jammu,Cold Beverages,2,8,32,0,1,Tourism,North,105,Beverage,30,22.15180756,83.37031679,0,0,2
2024-08-05,Jammu,Rice,6,8,32,0,1,Tourism,North,106,Grocery,60,20.2199247,22.0220866,0,0,3
2024-08-05,Hyderabad,Packed Bottled Water,5,8,32,0,2,Metro,South,101,Beverage,20,27.19708814,59.71216179,0,0,0
2024-08-05,Hyderabad,Dry Fruits,4,8,32,0,2,Metro,South,102,Grocery,250,19.13812117,50.42558437,0,0,10
2024-08-05,Hyderabad,Woolen Jackets,3,8,32,0,2,Metro,South,103,Clothing,1500,36.80658178,62.22611001,0,0,100
2024-08-05,Hyderabad,Mosquito Repellents,56,8,32,0,2,Metro,South,104,Health,80,28.34171019,88.63657742,0,0,5
2024-08-05,Hyderabad,Cold Beverages,15,8,32,0,2,Metro,South,105,Beverage,30,26.47338481,45.6700207,0,0,2
2024-08-05,Hyderabad,Rice,15,8,32,0,2,Metro,South,106,Grocery,60,24.44166941,41.0767701,0,0,3
2024-08-06,Jammu,Packed Bottled Water,66,8,32,0,1,Tourism,North,101,Beverage,20,22.59401444,69.11563457,0,0,0
2024-08-06,Jammu,Dry Fruits,30,8,32,0,1,Tourism,North,102,Grocery,250,16.85231732,92.13864708,0,0,10
2024-08-06,Jammu,Woolen Jackets,21,8,32,0,1,Tourism,North,103,Clothing,1500,28.99167822,69.14780583,0,0,100
2024-08-06,Jammu,Mosquito Repellents,4,8,32,0,1,Tourism,North,104,Health,80,33.72780627,50.13125993,0,0,5
2024-08-06,Jammu,Cold Beverages,4,8,32,0,1,Tourism,North,105,Beverage,30,25.49502313,97.50202677,0,0,2
2024-08-06,Jammu,Rice,6,8,32,0,1,Tourism,North,106,Grocery,60,22.07375711,69.47119995,0,0,3
2024-08-06,Hyderabad,Packed Bottled Water,5,8,32,0,2,Metro,South,101,Beverage,20,24.89842464,92.98936927,0,0,0
2024-08-06,Hyderabad,Dry Fruits,6,8,32,0,2,Metro,South,102,Grocery,250,33.23258015,68.34736736,0,0,10
2024-08-06,Hyderabad,Woolen Jackets,4,8,32,0,2,Metro,South,103,Clothing,1500,21.46850935,29.1106453,0,0,100
2024-08-06,Hyderabad,Mosquito Repellents,36,8,32,0,2,Metro,South,104,Health,80,21.48003376,43.6729846,0,0,5
2024-08-06,Hyderabad,Cold Beverages,16,8,32,0,2,Metro,South,105,Beverage,30,20.67236985,75.8712801,0,0,2
2024-08-06,Hyderabad,Rice,26,8,32,0,2,Metro,South,106,Grocery,60,27.54340883,99.32636864,0,0,3
2024-08-07,Jammu,Packed Bottled Water,69,8,32,0,1,Tourism,North,101,Beverage,20,18.76251031,54.05973501,0,0,0
2024-08-07,Jammu,Dry Fruits,14,8,32,0,1,Tourism,North,102,Grocery,250,26.51142884,88.64266369,0,0,10
2024-08-07,Jammu,Woolen Jackets,16,8,32,0,1,Tourism,North,103,Clothing,1500,26.27415781,23.21047878,0,0,100
2024-08-07,Jammu,Mosquito Repellents,6,8,32,0,1,Tourism,North,104,Health,80,30.40718349,23.32295356,0,0,5
2024-08-07,Jammu,Cold Beverages,3,8,32,0,1,Tourism,North,105,Beverage,30,16.71727622,63.69608841,0,0,2
2024-08-07,Jammu,Rice,3,8,32,0,1,Tourism,North,106,Grocery,60,30.73061269,37.66003245,0,0,3
2024-08-07,Hyderabad,Packed Bottled Water,4,8,32,0,2,Metro,South,101,Beverage,20,29.46333387,65.85896198,0,0,0
2024-08-07,Hyderabad,Dry Fruits,4,8,32,0,2,Metro,South,102,Grocery,250,21.44907433,47.22359281,0,0,10
2024-08-07,Hyderabad,Woolen Jackets,3,8,32,0,2,Metro,South,103,Clothing,1500,22.47135955,81.4699838,0,0,100
2024-08-07,Hyderabad,Mosquito Repellents,66,8,32,0,2,Metro,South,104,Health,80,20.07417562,45.58102015,0,0,5
2024-08-07,Hyderabad,Cold Beverages,18,8,32,0,2,Metro,South,105,Beverage,30,25.37935542,46.25359425,0,0,2
2024-08-07,Hyderabad,Rice,28,8,32,0,2,Metro,South,106,Grocery,60,26.39616846,49.74466815,0,0,3
2024-08-08,Jammu,Packed Bottled Water,54,8,32,0,1,Tourism,North,101,Beverage,20,25.94439756,86.58837445,0,0,0
2024-08-08,Jammu,Dry Fruits,18,8,32,0,1,Tourism,North,102,Grocery,250,27.81315423,82.46819555,0,0,10
2024-08-08,Jammu,Woolen Jackets,25,8,32,0,1,Tourism,North,103,Clothing,1500,21.0976248,55.81272979,0,0,100
2024-08-08,Jammu,Mosquito Repellents,3,8,32,0,1,Tourism,North,104,Health,80,19.4930449,30.27670394,0,0,5
2024-08-08,Jammu,Cold Beverages,4,8,32,0,1,Tourism,North,105,Beverage,30,22.3861856,61.27415472,0,0,2
2024-08-08,Jammu,Rice,3,8,32,0,1,Tourism,North,106,Grocery,60,25.09898686,59.42632469,0,0,3
2024-08-08,Hyderabad,Packed Bottled Water,5,8,32,0,2,Metro,South,101,Beverage,20,22.24273582,74.75876637,0,0,0
2024-08-08,Hyderabad,Dry Fruits,2,8,32,0,2,Metro,South,102,Grocery,250,22.86839346,65.54800205,0,0,10
2024-08-08,Hyderabad,Woolen Jackets,2,8,32,0,2,Metro,South,103,Clothing,1500,14.02303931,76.99575022,0,0,100
2024-08-08,Hyderabad,Mosquito Repellents,63,8,32,0,2,Metro,South,104,Health,80,28.81914279,79.16987669,0,0,5
2024-08-08,Hyderabad,Cold Beverages,30,8,32,0,2,Metro,South,105,Beverage,30,26.27792228,96.78202263,0,0,2
2024-08-08,Hyderabad,Rice,30,8,32,0,2,Metro,South,106,Grocery,60,32.19073595,46.03103639,0,0,3
2024-08-09,Jammu,Packed Bottled Water,69,8,32,0,1,Tourism,North,101,Beverage,20,22.16073899,81.39460026,0,0,0
2024-08-09,Jammu,Dry Fruits,14,8,32,0,1,Tourism,North,102,Grocery,250,14.78485569,20.32155177,0,0,10
2024-08-09,Jammu,Woolen Jackets,24,8,32,0,1,Tourism,North,103,Clothing,1500,25.11921704,36.08436955,0,0,100
2024-08-09,Jammu,Mosquito Repellents,3,8,32,0,1,Tourism,North,104,Health,80,32.8574048,29.94888162,0,0,5
2024-08-09,Jammu,Cold Beverages,2,8,32,0,1,Tourism,North,105,Beverage,30,26.78573318,77.85849284,0,0,2
2024-08-09,Jammu,Rice,6,8,32,0,1,Tourism,North,106,Grocery,60,21.89478531,45.37074267,0,0,3
2024-08-09,Hyderabad,Packed Bottled Water,4,8,32,0,2,Metro,South,101,Beverage,20,25.14052811,21.87647741,0,0,0
2024-08-09,Hyderabad,Dry Fruits,6,8,32,0,2,Metro,South,102,Grocery,250,26.1333756,27.7735677,0,0,10
2024-08-09,Hyderabad,Woolen Jackets,2,8,32,0,2,Metro,South,103,Clothing,1500,16.23621378,28.33869258,0,0,100
2024-08-09,Hyderabad,Mosquito Repellents,33,8,32,0,2,Metro,South,104,Health,80,29.84385645,46.0303861,0,0,5
2024-08-09,Hyderabad,Cold Beverages,15,8,32,0,2,Metro,South,105,Beverage,30,30.51091259,23.76128092,0,0,2
2024-08-09,Hyderabad,Rice,15,8,32,0,2,Metro,South,106,Grocery,60,23.98436914,77.22487253,0,0,3
2024-08-10,Jammu,Packed Bottled Water,51,8,32,1,1,Tourism,North,101,Beverage,20,27.55715701,76.85481386,0,0,0
2024-08-10,Jammu,Dry Fruits,11,8,32,1,1,Tourism,North,102,Grocery,250,23.55577265,59.39259733,0,0,10
2024-08-10,Jammu,Woolen Jackets,21,8,32,1,1,Tourism,North,103,Clothing,1500,32.37253578,82.85252751,0,0,100
2024-08-10,Jammu,Mosquito Repellents,2,8,32,1,1,Tourism,North,104,Health,80,25.22074738,67.19352537,0,0,5
2024-08-10,Jammu,Cold Beverages,3,8,32,1,1,Tourism,North,105,Beverage,30,37.58776607,69.19395837,0,0,2
2024-08-10,Jammu,Rice,4,8,32,1,1,Tourism,North,106,Grocery,60,31.10563118,36.84623129,0,0,3
2024-08-10,Hyderabad,Packed Bottled Water,5,8,32,1,2,Metro,South,101,Beverage,20,26.00066247,57.32291446,0,0,0
2024-08-10,Hyderabad,Dry Fruits,4,8,32,1,2,Metro,South,102,Grocery,250,29.73955297,99.78610075,0,0,10
2024-08-10,Hyderabad,Woolen Jackets,6,8,32,1,2,Metro,South,103,Clothing,1500,27.66400504,35.96289294,0,0,100
2024-08-10,Hyderabad,Mosquito Repellents,63,8,32,1,2,Metro,South,104,Health,80,23.96643162,26.93550157,0,0,5
2024-08-10,Hyderabad,Cold Beverages,25,8,32,1,2,Metro,South,105,Beverage,30,26.09030671,83.78039082,0,0,2
2024-08-10,Hyderabad,Rice,24,8,32,1,2,Metro,South,106,Grocery,60,26.13871166,44.59838851,0,0,3
2024-08-11,Jammu,Packed Bottled Water,39,8,32,1,1,Tourism,North,101,Beverage,20,41.85464919,99.12968293,0,0,0
2024-08-11,Jammu,Dry Fruits,22,8,32,1,1,Tourism,North,102,Grocery,250,28.93087881,39.79088243,0,0,10
2024-08-11,Jammu,Woolen Jackets,29,8,32,1,1,Tourism,North,103,Clothing,1500,22.11808531,44.46613519,0,0,100
2024-08-11,Jammu,Mosquito Repellents,3,8,32,1,1,Tourism,North,104,Health,80,19.54930211,50.7356837,0,0,5
2024-08-11,Jammu,Cold Beverages,3,8,32,1,1,Tourism,North,105,Beverage,30,27.8437834,67.30783719,0,0,2
2024-08-11,Jammu,Rice,6,8,32,1,1,Tourism,North,106,Grocery,60,30.69465111,90.99932045,0,0,3
2024-08-11,Hyderabad,Packed Bottled Water,3,8,32,1,2,Metro,South,101,Beverage,20,32.19652415,27.08754679,0,0,0
2024-08-11,Hyderabad,Dry Fruits,3,8,32,1,2,Metro,South,102,Grocery,250,32.40127527,85.42668882,0,0,10
2024-08-11,Hyderabad,Woolen Jackets,2,8,32,1,2,Metro,South,103,Clothing,1500,35.47054739,24.54621067,0,0,100
2024-08-11,Hyderabad,Mosquito Repellents,86,8,32,1,2,Metro,South,104,Health,80,28.12282151,63.58809562,0,0,5
2024-08-11,Hyderabad,Cold Beverages,20,8,32,1,2,Metro,South,105,Beverage,30,14.06571019,38.96670695,0,0,2
2024-08-11,Hyderabad,Rice,12,8,32,1,2,Metro,South,106,Grocery,60,24.63551328,83.82104372,0,0,3
2024-08-12,Jammu,Packed Bottled Water,36,8,33,0,1,Tourism,North,101,Beverage,20,30.77127898,81.33341648,0,0,0
2024-08-12,Jammu,Dry Fruits,22,8,33,0,1,Tourism,North,102,Grocery,250,23.80118261,68.76632038,0,0,10
2024-08-12,Jammu,Woolen Jackets,29,8,33,0,1,Tourism,North,103,Clothing,1500,21.01027573,40.50354652,0,0,100
2024-08-12,Jammu,Mosquito Repellents,3,8,33,0,1,Tourism,North,104,Health,80,20.86484121,92.32702256,0,0,5
2024-08-12,Jammu,Cold Beverages,6,8,33,0,1,Tourism,North,105,Beverage,30,26.3323928,51.71203099,0,0,2
2024-08-12,Jammu,Rice,4,8,33,0,1,Tourism,North,106,Grocery,60,28.20111903,57.37468316,0,0,3
2024-08-12,Hyderabad,Packed Bottled Water,5,8,33,0,2,Metro,South,101,Beverage,20,29.1827838,50.04112556,0,0,0
2024-08-12,Hyderabad,Dry Fruits,6,8,33,0,2,Metro,South,102,Grocery,250,20.45993431,67.80609499,0,0,10
2024-08-12,Hyderabad,Woolen Jackets,6,8,33,0,2,Metro,South,103,Clothing,1500,27.60737673,45.56423336,0,0,100
2024-08-12,Hyderabad,Mosquito Repellents,63,8,33,0,2,Metro,South,104,Health,80,23.77851235,66.74433326,0,0,5
2024-08-12,Hyderabad,Cold Beverages,29,8,33,0,2,Metro,South,105,Beverage,30,23.09792455,59.80628743,0,0,2
2024-08-12,Hyderabad,Rice,28,8,33,0,2,Metro,South,106,Grocery,60,20.33525275,81.80779046,0,0,3
2024-08-13,Jammu,Packed Bottled Water,78,8,33,0,1,Tourism,North,101,Beverage,20,19.77365242,65.43747294,0,0,0
2024-08-13,Jammu,Dry Fruits,26,8,33,0,1,Tourism,North,102,Grocery,250,18.20269326,71.4242071,0,0,10
2024-08-13,Jammu,Woolen Jackets,28,8,33,0,1,Tourism,North,103,Clothing,1500,25.21857935,67.57827609,0,0,100
2024-08-13,Jammu,Mosquito Repellents,2,8,33,0,1,Tourism,North,104,Health,80,23.84749552,30.20821351,0,0,5
2024-08-13,Jammu,Cold Beverages,6,8,33,0,1,Tourism,North,105,Beverage,30,30.43133793,20.28865567,0,0,2
2024-08-13,Jammu,Rice,4,8,33,0,1,Tourism,North,106,Grocery,60,29.01914143,75.5207839,0,0,3
2024-08-13,Hyderabad,Packed Bottled Water,5,8,33,0,2,Metro,South,101,Beverage,20,16.28561155,51.49979736,0,0,0
2024-08-13,Hyderabad,Dry Fruits,2,8,33,0,2,Metro,South,102,Grocery,250,33.15067039,97.71969532,0,0,10
2024-08-13,Hyderabad,Woolen Jackets,4,8,33,0,2,Metro,South,103,Clothing,1500,26.91384477,89.11558398,0,0,100
2024-08-13,Hyderabad,Mosquito Repellents,53,8,33,0,2,Metro,South,104,Health,80,31.59754569,75.00423141,0,0,5
2024-08-13,Hyderabad,Cold Beverages,23,8,33,0,2,Metro,South,105,Beverage,30,16.07480683,87.80522166,0,0,2
2024-08-13,Hyderabad,Rice,21,8,33,0,2,Metro,South,106,Grocery,60,22.11375259,34.97771118,0,0,3
2024-08-14,Jammu,Packed Bottled Water,33,8,33,0,1,Tourism,North,101,Beverage,20,33.29866529,55.74534121,0,0,0
2024-08-14,Jammu,Dry Fruits,14,8,33,0,1,Tourism,North,102,Grocery,250,29.15739818,50.62149675,0,0,10
2024-08-14,Jammu,Woolen Jackets,29,8,33,0,1,Tourism,North,103,Clothing,1500,26.89783001,93.7141475,0,0,100
2024-08-14,Jammu,Mosquito Repellents,2,8,33,0,1,Tourism,North,104,Health,80,24.7559105,80.03499927,0,0,5
2024-08-14,Jammu,Cold Beverages,2,8,33,0,1,Tourism,North,105,Beverage,30,21.21085027,57.51611775,0,0,2
2024-08-14,Jammu,Rice,4,8,33,0,1,Tourism,North,106,Grocery,60,25.97263748,60.77065992,0,0,3
2024-08-14,Hyderabad,Packed Bottled Water,3,8,33,0,2,Metro,South,101,Beverage,20,31.01703435,39.6024255,0,0,0
2024-08-14,Hyderabad,Dry Fruits,2,8,33,0,2,Metro,South,102,Grocery,250,27.41525293,56.92901287,0,0,10
2024-08-14,Hyderabad,Woolen Jackets,3,8,33,0,2,Metro,South,103,Clothing,1500,16.44393086,35.54057001,0,0,100
2024-08-14,Hyderabad,Mosquito Repellents,73,8,33,0,2,Metro,South,104,Health,80,27.4664519,61.75146379,0,0,5
2024-08-14,Hyderabad,Cold Beverages,26,8,33,0,2,Metro,South,105,Beverage,30,17.30839904,37.61196508,0,0,2
2024-08-14,Hyderabad,Rice,11,8,33,0,2,Metro,South,106,Grocery,60,32.87343745,95.13093075,0,0,3
2024-08-15,Jammu,Packed Bottled Water,39,8,33,0,1,Tourism,North,101,Beverage,20,20.41349418,97.64619821,0,0,0
2024-08-15,Jammu,Dry Fruits,28,8,33,0,1,Tourism,North,102,Grocery,250,24.59879965,31.18671074,0,0,10
2024-08-15,Jammu,Woolen Jackets,15,8,33,0,1,Tourism,North,103,Clothing,1500,33.18484582,28.27255617,0,0,100
2024-08-15,Jammu,Mosquito Repellents,4,8,33,0,1,Tourism,North,104,Health,80,16.85473073,91.17882325,0,0,5
2024-08-15,Jammu,Cold Beverages,4,8,33,0,1,Tourism,North,105,Beverage,30,29.18068311,75.25160924,0,0,2
2024-08-15,Jammu,Rice,3,8,33,0,1,Tourism,North,106,Grocery,60,29.38886204,45.85964423,0,0,3
2024-08-15,Hyderabad,Packed Bottled Water,5,8,33,0,2,Metro,South,101,Beverage,20,20.01341609,60.45924658,0,0,0
2024-08-15,Hyderabad,Dry Fruits,3,8,33,0,2,Metro,South,102,Grocery,250,24.31198709,44.22714291,0,0,10
2024-08-15,Hyderabad,Woolen Jackets,2,8,33,0,2,Metro,South,103,Clothing,1500,17.70017272,82.46539038,0,0,100
2024-08-15,Hyderabad,Mosquito Repellents,92,8,33,0,2,Metro,South,104,Health,80,26.6372379,64.48237872,0,0,5
2024-08-15,Hyderabad,Cold Beverages,25,8,33,0,2,Metro,South,105,Beverage,30,25.68442919,71.9176327,0,0,2
2024-08-15,Hyderabad,Rice,19,8,33,0,2,Metro,South,106,Grocery,60,31.34741675,75.23560522,0,0,3
2024-08-16,Jammu,Packed Bottled Water,57,8,33,0,1,Tourism,North,101,Beverage,20,27.47764018,35.91901114,0,0,0
2024-08-16,Jammu,Dry Fruits,18,8,33,0,1,Tourism,North,102,Grocery,250,25.79271314,54.36865919,0,0,10
2024-08-16,Jammu,Woolen Jackets,18,8,33,0,1,Tourism,North,103,Clothing,1500,28.08787013,41.0395478,0,0,100
2024-08-16,Jammu,Mosquito Repellents,2,8,33,0,1,Tourism,North,104,Health,80,24.85848388,76.01042376,0,0,5
2024-08-16,Jammu,Cold Beverages,2,8,33,0,1,Tourism,North,105,Beverage,30,31.8524369,45.84263237,0,0,2
2024-08-16,Jammu,Rice,6,8,33,0,1,Tourism,North,106,Grocery,60,29.4167603,81.9579846,0,0,3
2024-08-16,Hyderabad,Packed Bottled Water,5,8,33,0,2,Metro,South,101,Beverage,20,26.60336975,42.99252276,0,0,0
2024-08-16,Hyderabad,Dry Fruits,3,8,33,0,2,Metro,South,102,Grocery,250,33.50066992,89.62394954,0,0,10
2024-08-16,Hyderabad,Woolen Jackets,3,8,33,0,2,Metro,South,103,Clothing,1500,28.63452035,71.22400312,0,0,100
2024-08-16,Hyderabad,Mosquito Repellents,96,8,33,0,2,Metro,South,104,Health,80,21.10323031,75.84010738,0,0,5
2024-08-16,Hyderabad,Cold Beverages,11,8,33,0,2,Metro,South,105,Beverage,30,32.87467567,54.2735759,0,0,2
2024-08-16,Hyderabad,Rice,21,8,33,0,2,Metro,South,106,Grocery,60,23.30099065,41.88138144,0,0,3
2024-08-17,Jammu,Packed Bottled Water,75,8,33,1,1,Tourism,North,101,Beverage,20,28.71129603,63.62981264,0,0,0
2024-08-17,Jammu,Dry Fruits,28,8,33,1,1,Tourism,North,102,Grocery,250,23.2076386,41.80534839,0,0,10
2024-08-17,Jammu,Woolen Jackets,24,8,33,1,1,Tourism,North,103,Clothing,1500,34.13531637,85.25549648,0,0,100
2024-08-17,Jammu,Mosquito Repellents,2,8,33,1,1,Tourism,North,104,Health,80,21.63224005,69.83266609,0,0,5
2024-08-17,Jammu,Cold Beverages,3,8,33,1,1,Tourism,North,105,Beverage,30,28.62648515,75.28251202,0,0,2
2024-08-17,Jammu,Rice,6,8,33,1,1,Tourism,North,106,Grocery,60,26.77383742,22.32328779,0,0,3
2024-08-17,Hyderabad,Packed Bottled Water,3,8,33,1,2,Metro,South,101,Beverage,20,26.34885562,94.75458597,0,0,0
2024-08-17,Hyderabad,Dry Fruits,6,8,33,1,2,Metro,South,102,Grocery,250,20.45140776,64.58894513,0,0,10
